"Timestamp","Consumption","Generation","Price_buy","Price_buy2","Price_sold","Price_sold2","Power","Period"
"13:45:00","2","1.8885","0.1227026989757","0.2454053979514","0.04977","0.2454053979514","1.5","3"
"14:00:00","2.1","1.9395","0.12010402712825","0.12010402712825","0.04712","0.12010402712825","1.5","2"
"14:15:00","2.1","1.9425","0.12010402712825","0.12010402712825","0.04712","0.12010402712825","1.5","2"
"14:30:00","2.1","1.96225","0.12010402712825","0.12010402712825","0.04712","0.12010402712825","1.5","2"
"14:45:00","2.1","1.96175","0.12010402712825","0.12010402712825","0.04712","0.12010402712825","1.5","2"
"15:00:00","2","1.915","0.1203505874468","0.1203505874468","0.047","0.1203505874468","1.5","2"
"15:15:00","2","1.90075","0.1203505874468","0.1203505874468","0.047","0.1203505874468","1.5","2"
"15:30:00","2.1","1.85925","0.1203505874468","0.1203505874468","0.047","0.1203505874468","1.5","2"
"15:45:00","2.4","1.84475","0.1203505874468","0.1203505874468","0.047","0.1203505874468","1.5","2"
"16:00:00","2.4","1.7815","0.12199476066315","0.12199476066315","0.04858","0.12199476066315","1.5","2"
"16:15:00","2.3","1.67225","0.12199476066315","0.12199476066315","0.04858","0.12199476066315","1.5","2"
"16:30:00","2.4","1.65025","0.12199476066315","0.12199476066315","0.04858","0.12199476066315","1.5","2"
"16:45:00","2.4","1.5645","0.12199476066315","0.12199476066315","0.04858","0.12199476066315","1.5","2"
"17:00:00","2.1","1.4535","0.12263987541875","0.12263987541875","0.04927","0.12263987541875","1.5","2"
"17:15:00","2","1.355","0.12263987541875","0.12263987541875","0.04927","0.12263987541875","1.5","2"
"17:30:00","2","1.15925","0.12263987541875","0.12263987541875","0.04927","0.12263987541875","1.5","2"
"17:45:00","1.8","1.07125","0.12263987541875","0.12263987541875","0.04927","0.12263987541875","1.5","2"
"18:00:00","1.7","0.94575","0.1212859671928","0.2425719343856","0.04803","0.2425719343856","1.5","3"
"18:15:00","1.2","0.8155","0.1212859671928","0.2425719343856","0.04803","0.2425719343856","1.5","3"
"18:30:00","0.9","0.6605","0.1212859671928","0.2425719343856","0.04803","0.2425719343856","1.5","3"
"18:45:00","0.8","0.50325","0.1212859671928","0.2425719343856","0.04803","0.2425719343856","1.5","3"
"19:00:00","0.8","0.353","0.1193285517104","0.2386571034208","0.04619","0.2386571034208","1.5","3"
"19:15:00","0.9","0.189","0.1193285517104","0.2386571034208","0.04619","0.2386571034208","1.5","3"
"19:30:00","0.8","0.081","0.1193285517104","0.2386571034208","0.04619","0.2386571034208","1.5","3"
"19:45:00","0.8","0.02075","0.1193285517104","0.2386571034208","0.04619","0.2386571034208","1.5","3"
"20:00:00","0.8","0","0.121091072658","0.242182145316","0.04808","0.242182145316","1.5","3"
